peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
46.83,1.57,M,34,0,7,3,0,2,3,N,1,1,2
50.2,1.67,V,28,10,8,2,15,14,0,N,1,2,1
75.95,1.75,V,38,0,3,2,12,1,0,N,0,1,0
89.42,1.88,V,54,0,2,1,0,0,0,N,2,1,0
77.44,1.76,V,61,0,2,4,0,0,0,N,2,2,2
75.99,1.74,V,39,0,0,3,0,0,NA,N,1,2,2
51.41,1.69,M,20,0,16,3,8,0,0,N,2,2,2
53.87,1.73,V,37,10,0,0,0,5,0,N,2,4,4
55.12,1.75,V,52,0,3,0,0,9,6,N,2,2,0
60.88,1.79,V,35,10,2,0,0,4,0,N,1,2,2
47.24,1.62,M,30,40,8,3,0,0,0,N,1,1,0
53.87,1.73,V,63,140,0,4,17,10,0,N,3,4,4
57.03,1.78,V,34,40,0,0,0,4,0,N,1,3,3
57.12,1.63,M,35,0,5,3,7,0,0,N,2,3,4
79.76,1.67,M,46,0,0,0,21,9,0,N,0,0,0
64.3,1.89,V,33,100,20,0,4,13,0,N,1,1,1
66.92,1.62,M,30,0,0,0,6,0,0,N,1,2,2
87.47,1.79,V,60,0,0,2,4,4,0,N,0,0,0
64.26,1.69,M,51,0,3,3,0,0,0,N,1,3,4
55.12,1.75,V,56,0,13,2,0,5,0,N,2,4,4
69.94,1.74,V,18,0,10,0,12,4,0,N,2,2,3
82.05,1.83,V,24,0,0,0,0,0,0,N,1,3,4
51.41,1.69,M,54,340,0,0,4,0,0,N,2,3,3
76.44,1.77,V,31,0,0,0,5,0,0,N,1,1,1
81,1.8,V,36,0,0,0,23,0,0,N,1,2,1
63.38,1.66,V,19,0,10,4,13,8,0,N,1,2,0
49.6,1.66,M,44,90,5,2,5,0,4,N,0,3,2
62,1.66,M,43,0,5,1,10,3,0,N,1,1,2
71.38,1.7,V,38,0,0,4,1,5,2,N,0,2,3
52.81,1.56,M,25,0,6,2,0,0,0,N,2,3,3
57.67,1.79,V,44,0,19,0,2,2,0,N,1,1,1
69.43,1.68,V,29,0,2,0,0,0,NA,N,0,2,1
62.27,1.86,V,62,100,0,3,22,11,0,N,1,2,2
73.87,1.61,M,47,0,0,0,0,10,0,N,0,1,0
53.63,1.68,V,70,0,12,8,0,1,0,N,1,3,4
64.33,1.71,M,21,0,7,0,0,0,0,N,1,4,4
63.83,1.8,V,54,0,10,6,2,0,0,N,2,4,4
56.39,1.77,V,31,60,0,2,14,9,1,N,2,3,4
49.6,1.66,M,20,100,0,1,4,1,0,N,2,2,3
70.4,1.6,M,32,0,0,5,11,7,0,N,2,4,4
71.69,1.69,M,43,0,0,1,29,9,0,N,2,3,3
53.25,1.72,M,49,70,0,5,5,0,0,N,2,2,1
76.2,1.76,V,40,0,0,0,7,0,0,N,1,2,3
45.51,1.59,M,55,60,0,0,0,5,0,N,0,3,3
66.86,1.72,M,45,0,0,1,15,2,0,N,0,3,4
73.1,1.68,V,37,0,0,0,4,3,0,N,2,3,2
70.34,1.78,V,39,0,6,0,0,0,0,N,2,2,2
65.35,1.62,M,61,0,0,4,9,2,0,N,3,2,1
70.32,1.76,V,65,0,8,4,3,4,0,N,1,2,1
69.01,1.71,V,60,0,6,2,5,10,0,N,2,3,4
82.94,1.7,M,18,0,0,5,9,5,0,N,0,1,0
46.66,1.61,M,47,0,16,0,15,6,0,N,1,2,0
63.23,1.6,M,47,0,0,0,2,0,0,N,0,0,0
78.37,1.71,V,37,0,0,1,0,3,0,N,0,2,1
50.8,1.68,M,29,30,0,0,9,0,0,N,1,3,4
81.5,1.7,M,56,0,0,4,5,10,0,N,2,1,2
70.02,1.78,V,32,0,9,0,8,13,0,N,3,3,3
95.16,1.79,V,18,0,2,9,0,4,0,N,0,0,0
77.17,1.75,V,34,0,5,4,0,10,0,N,0,3,3
73.95,1.57,M,28,0,0,3,1,4,0,N,0,1,2
69.52,1.75,V,38,0,1,0,0,0,0,N,1,4,4
72.13,1.73,V,50,0,7,0,6,8,0,N,1,3,4
80.59,1.81,V,57,0,0,1,5,0,0,N,1,2,0
55.54,1.65,M,47,0,15,5,1,7,0,N,1,1,0
69.35,1.63,M,44,0,2,1,6,7,0,N,1,1,0
71.69,1.69,M,36,0,0,0,0,0,0,N,1,3,3
86.83,1.79,V,25,0,0,1,1,0,0,N,2,2,2
65.98,1.76,V,65,0,4,0,25,15,2,N,0,3,4
77.49,1.71,V,50,0,2,7,14,5,0,N,1,4,4
54.43,1.72,V,69,0,15,1,2,1,0,N,0,1,0
67.07,1.6,M,32,0,0,5,0,0,0,N,2,2,1
73.95,1.68,V,54,0,0,3,0,3,0,N,2,1,1
61.91,1.63,M,51,0,6,2,0,0,0,N,0,2,1
46.08,1.6,M,34,10,0,1,11,13,5,N,1,2,3
50.2,1.67,M,42,50,1,1,7,0,0,N,1,2,2
50.06,1.59,M,38,0,4,0,19,10,1,N,3,4,4
65.98,1.76,V,23,0,7,1,0,4,0,N,2,4,4
69.81,1.62,M,42,0,0,0,0,7,0,N,3,4,4
58.32,1.8,V,63,0,15,1,12,5,0,N,3,4,3
71.35,1.71,M,18,0,12,1,3,13,0,N,1,2,3
69.97,1.65,M,41,0,0,7,5,0,0,N,1,4,4
55.47,1.61,M,47,0,0,0,0,4,3,N,2,3,4
49.6,1.66,M,24,20,0,0,9,8,0,N,1,0,2
58.32,1.8,V,38,30,0,0,0,6,0,N,1,1,0
64.55,1.69,V,54,0,0,0,0,0,0,S,1,3,3
66.99,1.59,M,34,0,0,7,0,2,0,N,1,1,1
73.92,1.73,M,27,0,0,1,0,2,0,N,0,3,4
77.63,1.78,V,49,0,0,2,0,0,0,N,2,4,4
82.24,1.72,M,39,0,2,4,11,10,0,N,0,1,3
58.97,1.81,V,47,10,0,0,0,3,1,N,1,2,2
75.12,1.73,V,18,0,4,9,5,0,0,S,1,2,0
76.14,1.67,M,45,0,0,0,3,13,0,N,2,3,2
72.18,1.72,V,51,0,0,0,6,11,0,N,2,4,4
75.39,1.74,V,34,0,0,3,9,1,0,N,2,3,4
70.47,1.64,M,56,0,0,2,18,10,0,N,3,3,2
55.12,1.75,V,37,20,0,0,0,4,0,N,2,4,4
57.67,1.79,V,45,60,12,0,1,4,1,N,0,0,0
48.41,1.64,V,52,50,0,0,0,0,0,N,2,3,3
80.16,1.78,M,49,0,0,0,0,0,0,N,1,1,1
58.81,1.65,M,71,0,4,0,7,12,1,S,1,3,4
59.57,1.78,V,18,0,0,1,1,1,4,N,1,3,2
60.82,1.71,V,49,10,0,0,19,9,NA,N,0,1,2
46.66,1.61,M,18,20,11,3,0,1,0,N,2,1,1
61.45,1.66,M,40,0,10,3,3,4,0,N,2,3,3
84.27,1.79,V,18,0,4,5,4,0,0,N,0,1,1
87.16,1.8,V,32,0,0,5,0,5,0,N,1,3,1
58.62,1.6,M,30,0,0,5,7,0,0,N,4,4,4
76.05,1.66,M,26,0,0,4,0,2,0,N,1,2,2
55.78,1.7,V,45,0,2,1,5,0,3,N,2,4,4
60.71,1.65,M,43,0,2,3,10,0,0,N,2,3,1
64.54,1.61,M,18,0,0,0,6,0,0,N,0,1,4
59.44,1.64,M,51,0,12,3,0,5,0,N,0,0,0
50.8,1.68,M,47,10,1,0,2,5,0,S,1,3,3
55.12,1.75,V,41,90,13,4,7,8,0,N,1,1,2
52.02,1.7,V,47,220,15,0,3,0,0,N,0,3,2
52.02,1.7,M,45,50,0,1,6,0,0,N,1,1,2
55.12,1.75,V,32,0,18,0,8,10,0,N,0,3,3
79.11,1.69,M,30,0,0,9,0,5,0,N,1,3,4
70.4,1.6,M,34,0,0,2,0,0,0,N,1,2,2
49,1.65,M,51,0,15,3,0,0,0,N,2,2,2
50.2,1.67,M,35,100,5,6,0,0,0,N,2,3,4
53.25,1.72,V,52,30,0,0,0,0,7,N,1,3,3
78.1,1.72,V,47,0,0,0,0,8,0,N,1,2,3
66.86,1.72,M,46,0,0,0,13,1,0,N,2,4,4
53.25,1.72,M,42,70,0,0,11,7,0,S,2,1,2
73.02,1.66,M,39,0,2,2,0,0,0,N,0,0,1
71.69,1.68,M,35,0,0,4,6,2,0,N,1,1,1
47.24,1.62,M,18,0,18,1,15,1,0,N,1,2,2
78.11,1.74,V,41,0,0,0,8,3,0,N,1,2,0
60.44,1.65,M,57,0,7,3,0,0,0,N,0,1,2
63.51,1.61,M,32,0,0,3,15,12,1,N,3,4,4
53.25,1.72,V,34,70,14,0,0,0,0,N,2,3,2
86.45,1.82,V,18,0,0,0,0,8,2,N,0,1,2
70.8,1.7,M,31,0,1,0,8,0,0,N,2,3,3
47.82,1.63,M,52,40,16,0,20,11,0,N,3,4,4
55.76,1.76,V,44,40,13,1,0,3,0,N,0,2,1
63.38,1.66,M,30,0,6,4,13,7,0,N,1,3,4
58.84,1.69,M,54,0,5,0,0,0,0,N,2,4,4
47.24,1.62,M,39,30,4,8,8,3,0,N,3,4,2
73.96,1.64,M,31,0,3,3,27,14,0,N,0,0,1
76.13,1.77,V,22,0,11,4,0,0,0,N,1,0,0
73.19,1.75,V,40,0,0,2,10,7,0,N,1,4,3
55.12,1.75,V,40,110,0,3,0,0,0,N,1,2,3
74.6,1.65,M,58,0,0,0,5,6,0,N,1,1,2
50.2,1.67,M,44,40,0,0,4,0,0,N,1,1,0
76.13,1.77,V,57,0,0,1,0,0,NA,N,2,3,2
54.5,1.74,V,18,40,0,1,9,13,4,N,0,1,0
76.9,1.71,V,45,0,0,0,0,9,0,N,3,4,3
71.69,1.69,V,59,0,0,4,0,0,0,N,1,2,1
58.97,1.81,M,30,0,11,1,0,0,5,N,0,0,0
62.27,1.86,V,31,0,13,1,0,1,4,N,2,2,2
61.94,1.59,M,61,0,3,0,22,14,0,N,0,3,2
70.82,1.66,M,47,0,0,2,0,0,0,N,0,0,0
57.17,1.65,M,42,0,7,0,4,3,0,N,2,3,4
64.91,1.58,M,49,0,0,4,0,2,0,N,1,1,0
58.32,1.8,V,46,0,15,3,0,0,0,N,1,2,2
62.46,1.62,M,22,0,8,0,11,10,1,S,0,1,3
51.2,1.6,M,52,0,19,1,15,14,0,N,1,1,2
75.31,1.64,M,43,0,0,0,11,5,0,N,1,1,1
66.97,1.65,M,18,0,0,0,0,3,0,N,2,4,2
99.16,1.92,V,34,0,0,0,19,8,0,N,2,2,1
46.66,1.61,M,39,50,0,1,0,0,0,N,4,4,2
70.13,1.75,V,63,0,8,6,0,1,0,N,0,2,3
65.54,1.67,M,33,0,3,2,6,4,0,N,2,3,4
67.91,1.61,M,18,0,0,0,20,0,0,S,0,2,2
74.52,1.8,V,37,0,0,2,17,2,1,N,1,3,3
74.23,1.68,M,18,0,0,0,7,0,0,N,0,0,0
59.65,1.71,V,32,10,0,4,0,4,0,N,2,3,4
47.82,1.63,M,20,40,0,9,18,13,0,N,1,1,2
53.25,1.72,V,58,0,3,8,0,0,5,N,1,2,2
54.66,1.67,M,56,0,11,0,23,12,0,N,3,4,3
61.72,1.77,V,61,0,15,5,9,9,2,N,1,2,4
74.46,1.67,M,24,0,0,0,5,0,0,N,1,3,3
72.2,1.66,M,26,0,3,3,1,1,0,N,0,0,0
78.71,1.75,V,36,0,4,0,14,12,0,N,1,4,4
62.46,1.62,M,29,0,6,0,0,6,0,N,1,2,3
78.64,1.77,V,35,0,0,0,4,2,0,N,2,4,4
66.7,1.64,M,31,0,0,0,9,6,0,N,1,4,3
60.58,1.63,M,53,0,5,1,7,8,0,N,2,3,4
51.41,1.69,V,27,50,0,0,0,0,2,N,1,1,0
50.2,1.67,M,18,0,32,4,0,0,0,N,1,2,2
82.71,1.77,V,42,0,0,3,0,0,0,N,1,1,1
50.2,1.67,V,40,50,38,0,0,3,8,N,1,1,0
50.8,1.68,M,27,20,5,2,8,12,0,N,0,2,4
52.02,1.7,M,61,40,0,0,10,4,6,N,0,1,1
63.21,1.64,M,38,0,0,0,8,0,0,S,1,3,3
59.95,1.82,V,37,10,0,0,3,2,0,N,1,3,3
87.47,1.79,V,55,0,0,5,0,2,0,N,0,1,1
72.83,1.69,M,54,0,4,0,3,0,0,N,0,0,0
56.39,1.77,V,31,20,14,0,9,0,0,N,2,4,4
53.09,1.65,M,18,0,9,0,11,1,0,N,1,3,2
60.28,1.83,V,49,70,4,2,12,8,2,N,2,2,1
64.25,1.65,M,39,0,2,3,0,5,0,N,3,4,3
47.69,1.61,M,39,10,0,0,0,0,0,N,1,1,2
65.97,1.72,M,40,0,6,3,0,1,0,N,1,3,2
77.84,1.82,V,41,0,0,2,6,1,0,N,1,2,2
81.46,1.75,V,44,0,0,4,9,4,0,N,2,1,1
78.1,1.72,V,24,0,1,7,10,6,2,N,1,1,1
47.82,1.63,M,31,20,0,3,0,0,0,N,0,2,3
63.19,1.55,M,44,0,0,0,2,0,0,N,0,1,2
50.2,1.67,M,22,50,0,0,35,25,0,N,2,3,4
64.72,1.59,M,36,0,0,0,9,5,0,N,0,2,2
50.7,1.66,M,58,0,8,3,0,0,0,N,2,3,3
79.31,1.68,M,38,0,3,4,17,17,0,N,0,0,0
80.71,1.83,V,49,0,2,4,22,8,0,N,0,2,1
59.68,1.67,M,50,0,9,0,4,7,0,N,1,1,2
49,1.65,M,51,50,0,0,4,8,0,N,2,2,1
57.1,1.72,V,29,0,13,5,0,1,0,N,3,3,3
49.6,1.66,M,18,30,8,5,11,6,2,N,1,2,2
55.12,1.75,V,36,150,0,0,7,11,0,N,3,4,4
64.19,1.74,V,43,0,8,0,28,15,0,N,1,3,2
56.9,1.65,M,46,0,3,0,9,0,0,N,2,3,4
71.02,1.61,M,48,0,0,4,8,9,0,N,0,1,0
55.12,1.75,V,44,20,0,4,16,4,0,N,2,4,4
49,1.65,M,43,0,12,0,2,0,0,N,3,4,4
56.39,1.77,M,35,80,0,3,0,8,2,N,0,0,0
49.6,1.66,M,41,40,0,5,0,3,0,N,3,4,2
57.67,1.79,V,56,0,9,0,6,3,1,N,1,3,4
81.79,1.7,V,32,0,1,0,29,19,0,N,1,0,0
75.03,1.75,V,29,0,3,0,0,0,0,N,1,2,3
57.03,1.78,V,29,80,4,0,19,13,0,N,3,3,4
49.6,1.66,V,53,190,3,2,5,6,0,N,0,0,1
79.62,1.75,V,26,0,0,0,4,2,0,N,2,3,3
73.69,1.71,V,41,0,0,1,4,0,0,S,2,2,3
50.8,1.68,V,30,0,22,2,0,1,0,N,0,1,0
75.78,1.66,M,30,0,0,0,1,4,0,N,1,3,3
55.76,1.76,V,55,110,14,0,11,0,0,N,0,0,1
71.74,1.77,V,25,0,6,0,5,5,0,N,0,0,1
52.63,1.71,V,50,0,13,1,14,11,5,N,2,3,3
47.24,1.62,M,53,130,2,0,0,6,0,N,0,3,4
46.66,1.61,M,62,210,0,0,0,0,3,N,0,2,2
55.12,1.75,V,28,0,0,0,4,0,7,N,1,1,2
64.03,1.63,M,60,0,0,0,0,0,0,N,2,4,2
60.28,1.83,V,18,50,0,3,0,0,0,N,1,2,3
83.91,1.75,V,38,0,0,1,0,0,0,N,1,1,1
54.5,1.74,V,45,0,0,3,0,1,4,N,3,4,3
61.69,1.69,M,18,0,7,0,6,0,2,N,0,1,0
51.41,1.69,M,54,0,31,0,0,4,0,N,1,1,1
62.44,1.63,M,22,0,0,0,5,5,0,N,3,4,4
65.34,1.65,M,29,0,0,0,0,0,0,N,3,4,4
61.44,1.6,M,47,0,0,5,13,4,0,N,1,4,4
47.82,1.63,M,27,40,4,1,6,10,0,N,0,1,0
59.6,1.79,V,66,0,16,0,6,10,0,S,1,2,1
53.42,1.58,M,47,0,7,3,3,0,0,N,2,2,1
57.69,1.69,V,18,0,10,0,9,0,0,N,0,0,2
50.2,1.67,M,62,0,16,0,5,0,0,N,1,2,2
63.16,1.58,M,26,0,0,0,8,5,0,N,1,1,2
54.5,1.74,V,74,0,2,0,13,11,11,N,2,3,3
49.6,1.66,M,50,50,0,1,0,0,0,N,2,1,1
77.69,1.83,V,45,0,0,0,0,0,0,N,1,3,1
68.85,1.64,V,50,0,0,0,0,0,0,N,1,1,2
73.66,1.72,V,52,0,0,4,4,3,0,N,2,3,3
46.66,1.61,M,18,110,10,4,4,6,0,N,0,0,1
46.66,1.61,M,26,70,4,6,6,5,0,N,2,3,3
57.03,1.78,V,37,0,29,4,0,2,2,N,2,2,4
46.77,1.59,M,44,10,0,2,0,2,0,N,0,3,4
73.69,1.69,V,22,0,4,0,15,7,0,N,2,0,1
70.49,1.77,V,83,0,7,0,0,6,0,N,1,3,3
53.87,1.73,V,57,0,4,1,0,4,5,N,1,1,2
59.24,1.7,M,31,0,0,0,2,0,5,N,1,0,0
69.33,1.74,V,59,0,6,1,5,4,0,N,1,2,1
83.01,1.78,V,41,0,1,1,2,10,0,N,2,4,4
71.91,1.62,M,24,0,3,1,0,5,0,N,0,1,2
71.45,1.74,V,38,0,4,2,9,3,0,N,3,3,4
62.44,1.63,M,43,0,0,0,14,4,0,N,1,3,3
51.41,1.69,M,18,50,12,3,0,0,0,N,1,2,2
50.2,1.67,M,43,80,0,0,6,3,0,N,0,2,2
61.74,1.55,M,47,0,0,1,0,3,1,N,1,4,4
66.26,1.69,V,52,0,0,0,9,1,0,N,1,3,4
84.56,1.76,V,35,0,0,6,0,0,0,N,0,1,0
73.1,1.61,M,39,0,1,2,5,8,0,N,1,3,1
57.67,1.79,V,23,70,0,0,0,0,0,N,0,0,1
76.03,1.71,V,32,0,4,3,0,1,0,N,0,0,1
78.99,1.72,M,57,0,0,0,7,10,0,N,0,1,3
51.64,1.64,M,19,0,12,2,0,0,0,N,1,2,1
50.2,1.67,V,29,40,0,6,10,6,1,N,1,3,4
79.3,1.76,V,55,0,0,0,1,1,0,N,0,3,3
49.6,1.66,V,41,50,7,0,16,6,0,S,1,3,4
58.63,1.64,M,18,0,7,0,0,3,0,N,0,2,4
72.43,1.73,V,49,0,1,0,0,0,0,N,0,1,1
69.02,1.62,M,52,0,0,6,6,7,0,N,3,4,4
53.25,1.72,V,77,40,6,4,11,10,0,N,2,4,4
76.11,1.62,M,33,0,0,2,12,17,0,S,1,3,3
53.87,1.73,V,34,130,9,1,9,0,0,N,0,2,3
51.41,1.69,M,41,50,0,2,14,13,0,N,3,4,4
62.71,1.7,V,41,0,5,0,0,0,0,N,1,2,4
78.99,1.72,V,27,0,2,0,1,7,0,N,0,1,2
52.02,1.7,V,73,10,6,2,0,9,0,N,2,2,4
88.45,1.81,V,45,0,0,1,9,9,0,N,1,2,3
57.67,1.79,V,39,40,8,0,4,9,0,N,2,4,4
83.72,1.72,V,46,0,0,0,2,5,0,N,1,1,1
60.16,1.58,M,47,0,0,3,0,0,0,N,0,2,3
64.72,1.79,V,18,0,10,0,2,5,0,N,3,4,3
57.51,1.7,V,49,0,9,0,1,0,0,N,1,2,2
51.41,1.69,M,27,100,12,1,0,8,0,N,0,2,0
76.32,1.71,M,43,0,0,6,0,4,0,N,2,4,4
49.6,1.66,M,60,170,1,0,11,13,9,N,1,3,1
73.35,1.67,M,35,0,0,0,0,0,0,N,0,2,1
79.01,1.75,V,57,0,1,4,2,0,0,N,2,3,3
55.12,1.75,V,25,50,1,0,11,6,0,N,1,3,3
74.54,1.69,V,40,0,0,7,0,0,0,N,1,2,0
65.16,1.77,V,52,0,12,1,0,3,0,N,1,2,2
79.54,1.71,V,34,0,0,0,0,7,0,N,1,3,1
72.21,1.85,V,44,0,9,0,5,0,0,S,0,2,2
63.88,1.74,V,43,0,8,1,0,0,0,N,1,2,3
71.59,1.72,V,28,0,6,4,1,5,0,N,1,3,3
59.95,1.74,V,70,0,7,4,0,0,0,N,1,2,3
46.08,1.6,M,19,90,5,0,0,6,0,N,1,0,0
51.41,1.69,M,32,100,0,0,28,9,0,N,1,2,1
79.38,1.8,V,33,0,6,2,0,4,0,N,0,1,1
50.8,1.68,M,52,0,16,3,12,0,0,N,1,2,3
59.62,1.82,V,40,110,18,1,1,0,0,N,2,3,0
68.85,1.64,M,18,0,6,1,4,8,0,N,1,0,0
50.69,1.6,M,37,0,0,1,0,8,4,N,3,3,3
46.08,1.6,M,41,100,0,0,0,1,0,N,0,2,1
74.66,1.63,M,30,0,0,5,0,0,0,N,1,1,1
47.24,1.62,M,53,30,19,0,13,7,0,N,2,3,3
55.12,1.75,V,57,0,0,2,11,7,11,N,1,2,2
73.87,1.74,V,70,0,0,0,0,0,0,N,1,0,0
71.12,1.67,M,43,0,0,0,5,4,0,N,1,2,2
65.09,1.64,M,59,0,0,1,0,0,0,N,0,2,2
53.25,1.72,V,35,140,0,0,18,11,0,N,1,2,1
69.28,1.62,M,25,0,0,1,17,8,0,N,1,1,2
60.94,1.84,V,40,60,3,4,0,0,8,N,0,0,0
67.74,1.68,M,48,0,0,0,6,7,0,S,1,3,3
78.83,1.69,M,68,0,3,3,20,21,0,N,1,3,3
91.64,1.79,V,46,0,1,1,18,15,0,N,1,0,1
55.76,1.76,V,39,40,0,5,0,5,0,N,1,2,4
57.6,1.6,M,43,0,0,2,0,0,3,S,1,1,1
75.14,1.72,M,44,0,0,4,0,0,0,N,3,4,3
49,1.65,M,48,60,3,5,0,0,0,N,2,4,4
89.1,1.82,V,35,0,0,1,0,1,0,N,1,1,1
56.63,1.59,M,39,0,4,0,2,0,0,N,0,2,2
87.41,1.83,V,65,0,0,5,0,2,0,N,0,2,2
50.8,1.68,M,39,0,27,8,14,14,0,N,3,4,4
76.42,1.67,V,41,0,0,6,0,5,0,N,2,2,1
70.18,1.77,V,37,0,13,6,16,8,0,N,1,0,0
49.27,1.5,M,18,0,9,0,0,0,0,N,1,1,2
52.02,1.7,M,30,60,8,6,22,2,0,N,1,2,1
68.79,1.85,V,49,0,9,0,15,2,0,N,2,2,0
72.25,1.68,M,34,0,0,0,13,3,0,N,0,0,0
85.55,1.78,M,54,0,0,2,14,5,0,N,0,1,3
60.55,1.74,V,30,0,8,0,0,0,0,N,2,3,4
74.11,1.75,V,18,0,6,0,19,18,0,N,2,4,4
75.41,1.65,M,19,0,0,1,9,11,1,N,0,2,3
79.76,1.67,M,18,0,2,5,0,3,0,N,0,1,2
52.63,1.71,V,54,60,0,0,6,10,0,N,2,4,3
53.25,1.72,V,18,100,6,0,1,1,5,S,2,3,4
54.5,1.74,M,36,0,19,2,4,0,0,N,1,1,1
65.63,1.63,M,73,0,2,0,8,9,0,N,1,2,3
57.98,1.72,V,43,0,11,1,0,0,0,N,0,2,2
58.9,1.59,M,65,0,0,0,0,0,0,N,1,2,3
69.97,1.65,V,49,0,2,4,0,1,0,N,1,2,1
57.39,1.59,M,19,0,0,2,14,0,1,N,3,3,3
77.4,1.69,M,41,0,0,2,0,3,0,N,0,0,0
76.03,1.71,M,38,0,0,0,16,7,0,N,2,3,1
60.28,1.83,V,38,100,0,2,5,4,0,N,1,3,4
78.32,1.7,M,26,0,0,2,10,1,0,N,0,1,2
56.39,1.77,M,21,90,1,3,9,0,0,N,0,0,0
63.69,1.69,M,34,0,6,1,13,7,0,N,0,2,3
84.53,1.75,V,36,0,0,0,3,6,0,N,1,2,2
57.67,1.79,V,47,90,0,0,4,10,0,S,1,1,0
47.82,1.63,M,54,0,16,2,15,0,0,N,1,1,1
43.25,1.55,M,41,70,0,3,0,6,0,N,3,4,1
75.5,1.66,M,37,0,0,0,12,0,0,N,0,0,2
67.79,1.65,M,43,0,0,3,7,5,0,N,3,4,4
78.1,1.72,M,37,0,2,3,12,5,0,N,0,2,3
82.46,1.71,M,26,0,0,6,0,6,0,N,0,2,3
86.47,1.77,V,37,0,0,0,8,8,0,N,0,2,1
66.76,1.75,V,46,0,4,0,2,0,0,N,2,3,2
73.57,1.66,M,56,0,0,2,0,2,0,N,1,3,4
59.62,1.82,V,26,50,12,4,3,0,0,N,2,3,0
46.66,1.61,M,42,60,0,2,7,0,0,N,1,1,1
68.44,1.78,M,24,0,13,2,0,5,0,N,1,0,0
57.67,1.79,M,72,0,30,0,0,2,1,N,2,2,2
55.12,1.75,V,39,150,16,0,0,0,0,N,3,3,3
64.35,1.73,V,44,0,11,1,2,2,0,N,0,0,0
62.71,1.7,V,52,0,7,4,6,1,0,N,1,4,3
54.5,1.74,M,40,190,10,1,5,4,3,N,0,2,2
63.62,1.88,V,39,60,0,4,2,5,0,N,1,4,4
87.28,1.75,V,26,0,4,4,5,12,0,N,1,3,1
71.33,1.65,M,42,0,1,0,25,13,0,N,2,4,4
59.95,1.81,V,64,0,13,3,0,2,0,N,2,3,3
89.31,1.74,V,46,0,0,3,0,0,0,N,0,1,2
63.5,1.8,V,50,0,8,0,14,10,0,N,2,3,2
79.61,1.76,M,29,0,0,0,12,10,0,N,0,3,4
60.28,1.83,V,37,90,0,2,6,7,0,N,0,2,1
52.02,1.7,M,59,30,0,1,3,0,0,N,1,2,2
54.5,1.74,V,53,20,0,0,20,12,6,N,1,2,4
63.96,1.59,M,55,0,0,0,0,6,0,N,1,2,2
90.3,1.78,M,44,0,0,0,7,9,0,S,2,4,4
72.58,1.75,M,37,0,5,2,0,0,0,N,3,3,1
76.42,1.67,M,53,0,0,0,12,13,0,N,0,2,3
56.45,1.68,M,44,0,11,6,0,6,0,N,1,4,3
60.83,1.78,V,27,0,13,3,20,8,0,N,1,2,0
43.8,1.56,M,18,140,0,1,0,0,0,N,1,3,3
65.89,1.7,M,28,0,4,3,0,0,0,N,2,3,4
83.8,1.82,V,41,0,3,6,0,0,0,N,1,3,1
67.98,1.69,V,45,0,0,3,19,3,0,N,2,2,1
76.33,1.72,M,51,0,0,4,2,4,0,N,2,3,4
73.69,1.79,V,36,0,8,0,4,8,0,N,1,2,3
67.16,1.72,M,61,0,0,0,6,0,0,N,3,2,2
46.08,1.6,M,41,50,0,0,1,0,3,N,2,2,2
58.97,1.81,V,34,90,12,0,0,6,0,N,1,2,2
70.32,1.76,V,18,0,3,0,12,6,0,N,2,2,1
69.93,1.64,M,49,0,0,0,4,9,0,S,1,2,3
63.43,1.65,M,40,0,0,0,3,0,0,N,2,4,3
50.8,1.68,V,30,30,0,0,12,0,0,N,0,1,1
80.63,1.7,M,37,0,4,0,22,17,1,N,1,1,1
50.2,1.67,V,56,30,3,3,5,5,0,S,2,3,4
77.2,1.74,V,24,0,0,0,0,0,0,N,1,2,3
49,1.65,M,35,120,0,0,0,5,0,N,4,4,4
47.24,1.62,M,39,30,0,3,0,0,0,N,3,4,2
72.06,1.77,V,31,0,2,3,8,12,5,N,0,0,0
75.58,1.64,M,47,0,0,5,0,7,0,N,2,3,1
52.02,1.7,M,26,130,0,2,3,8,8,N,0,0,0
51.41,1.69,M,63,50,0,0,0,2,0,N,2,3,4
59.08,1.65,M,84,0,5,0,21,10,0,N,1,3,3
101.71,1.86,V,79,0,0,1,20,19,0,N,0,0,2
71.41,1.68,M,18,0,9,0,14,15,0,N,0,0,0
73.81,1.75,V,54,0,0,0,23,2,0,N,0,1,0
48.41,1.64,M,30,10,0,2,0,0,0,N,2,1,0
52.63,1.71,M,46,80,0,3,0,0,0,N,0,0,0
55.76,1.76,M,18,190,15,0,4,0,0,N,2,4,3
79.7,1.8,V,18,0,0,1,23,5,0,N,2,3,1
78.72,1.74,M,31,0,0,5,0,1,0,N,1,1,1
93.41,1.75,V,32,0,0,1,15,15,0,N,2,1,2
79.61,1.81,V,61,0,0,6,0,2,0,N,1,3,4
68.4,1.58,M,50,0,0,0,0,6,0,N,0,1,1
53.87,1.73,V,52,40,8,3,10,12,0,N,0,0,0
67.84,1.71,V,65,0,3,4,0,0,0,N,2,4,4
43.25,1.55,M,39,30,0,4,10,2,1,N,1,3,3
53.25,1.72,V,26,50,2,2,18,11,1,S,1,4,4
47.82,1.63,M,40,0,0,1,0,0,5,N,0,2,1
52.02,1.7,M,76,160,0,0,1,1,1,N,1,2,3
